,country,name,full_name,isin,currency,symbol
296,brazil,RODOBENSIMOB ON,Rodobens Negocios Imobiliarios SA,BRRDNIACNOR9,BRL,RDNI3
297,brazil,LOCALIZA ON,Localiza Rent a Car SA,BRRENTACNOR4,BRL,RENT3
298,brazil,Pomifrutas,Pomifrutas SA,BRFRTAACNOR8,BRL,FRTA3
299,brazil,RENOVA UNT,Renova Energia SA Unit,BRRNEWCDAM15,BRL,RNEW11
300,brazil,INDS ROMI ON,Industrias Romi SA,BRROMIACNOR8,BRL,ROMI3
301,brazil,ROSSI RESID ON,Rossi Residencial SA,BRRSIDACNOR8,BRL,RSID3
302,brazil,SANTANDER BR UNT,Banco Santander Brasil SA Unit,BRSANBCDAM13,BRL,SANB11
303,brazil,SABESP ON,Cia de Saneamento Basico do Estado,BRSBSPACNOR5,BRL,SBSP3
304,brazil,SAO CARLOS ON,SAO CARLOS ON NM,BRSCARACNOR7,BRL,SCAR3
305,brazil,SPRINGS ON,Springs Global Participacoes SA,BRSGPSACNOR4,BRL,SGPS3
306,brazil,TIME FOR FUN ON,T4F Entretenimento SA,BRSHOWACNOR7,BRL,SHOW3
307,brazil,SLC AGRICOLA ON,SLC Agricola SA,BRSLCEACNOR2,BRL,SLCE3
308,brazil,SARAIVA LIVR PN,Saraiva SA Livreiros Editores,BRSLEDACNPR7,BRL,SLED4
309,brazil,SAO MARTINHO ON,Sao Martinho SA,BRSMTOACNOR3,BRL,SMTO3
310,brazil,SUL AMERICA UNT,Sul America SA,BRSULACDAM12,BRL,SULA11
311,brazil,ENGIE BRASILON NM,Engie Brasil Energia SA,BREGIEACNOR9,BRL,EGIE3
312,brazil,TECNISA ON,Tecnisa SA,BRTCSAACNOR3,BRL,TCSA3
313,brazil,TECHNOS ON,Technos SA,BRTECNACNOR6,BRL,TECN3
314,brazil,TEKA PN,Teka Tecelagem Kuehnrich SA,BRTEKAACNPR3,BRL,TEKA4
315,brazil,TEGMA ON,Tegma Gestao Logistica,BRTGMAACNOR7,BRL,TGMA3
316,brazil,TIM PART S/A ON,Tim Participacoes SA,BRTIMPACNOR1,BRL,TIMP3
317,brazil,TOTVS ON,Totvs SA,BRTOTSACNOR8,BRL,TOTS3
318,brazil,TRIUNFO PART ON,TRIUNFO PART ON NM,BRTPISACNOR8,BRL,TPIS3
319,brazil,TRISUL ON,Trisul SA,BRTRISACNOR4,BRL,TRIS3
320,brazil,TAESA UNT,TAESA UNT N2,BRTAEECDAM10,BRL,TAEE11
321,brazil,TRAN PAULIST PN,CTEEP Cia de Transmissao de Energia,BRTRPLACNPR1,BRL,TRPL4
322,brazil,TARPON INV ON,Tarpon Investimentos SA,BRTRPNACNOR0,BRL,TRPN3
323,brazil,ULTRAPAR ON NM,Ultrapar Participacoes SA,BRUGPAACNOR8,BRL,UGPA3
324,brazil,UNIPAR ON,Unipar Carbocloro SA,BRUNIPACNOR7,BRL,UNIP3
325,brazil,UNIPAR PNB,Unipar Carbocloro SA,BRUNIPACNPB8,BRL,UNIP6
326,brazil,USIMINAS ON,Usinas Siderurgicas de Minas Gerais,BRUSIMACNOR3,BRL,USIM3
327,brazil,USIMINAS PNA,Usinas Siderurgicas de Minas Gerais,BRUSIMACNPA6,BRL,USIM5
328,brazil,TERRA SANTA ON,Terra Santa Agro SA,BRTESAACNOR9,BRL,TESA3
329,brazil,VALE ON,Vale SA,BRVALEACNOR0,BRL,VALE3
330,brazil,VIVER ON,Viver Incorporadora e Construtora,BRVIVRACNOR4,BRL,VIVR3
331,brazil,TELEF BRASIL ON,Telefonica Brasil SA,BRVIVTACNOR0,BRL,VIVT3
332,brazil,TELEF BRASIL PN,Telefonica Brasil SA,BRVIVTACNPR7,BRL,VIVT4
333,brazil,VALID ON,VALID ON NM,BRVLIDACNOR5,BRL,VLID3
334,brazil,WEG ON,WEG SA,BRWEGEACNOR0,BRL,WEGE3
335,brazil,BANRISUL PNA,BANRISUL PNA N1,BRBRSRACNPA6,BRL,BRSR5
336,brazil,CESP PNA,Cia Energetica de Sao Paulo,BRCESPACNPA6,BRL,CESP5
337,brazil,ELETROPAULO ON,ELETROPAULO ON N2,BRELPLACNOR9,BRL,ELPL3
338,brazil,SANTANDER BRPN,Banco Santander Brasil SA,BRSANBACNPR5,BRL,SANB4
339,brazil,Santos Brasil Participacoes,Santos Brasil Participacoes SA,BRSTBPACNOR3,BRL,STBP3
340,brazil,CCX CARVAO ON,CCX Carvao da Colombia SA,BRCCXCACNOR5,BRL,CCXC3
341,brazil,CESP ON,Cia Energetica de Sao Paulo,BRCESPACNOR3,BRL,CESP3
342,brazil,GRAZZIOTIN ON,Grazziotin SA,BRCGRAACNOR2,BRL,CGRA3
343,brazil,CELESC PN,Celesc SA,BRCLSCACNPR3,BRL,CLSC4
344,brazil,COELCE ON,Cia Energetica do Ceara,BRCOCEACNOR0,BRL,COCE3
345,brazil,Taurus Armas ON,Taurus Armas ON,BRTASAACNOR7,BRL,TASA3
346,brazil,Cogna Educacao,Cogna Educacao,BRCOGNACNOR2,BRL,COGN3
347,brazil,LOCAMERICA ON NM,Cia de Locacao das Americas,BRLCAMACNOR3,BRL,LCAM3
348,brazil,RAIADROGASIL ON,Raia Drogasil SA,BRRADLACNOR0,BRL,RADL3
349,brazil,UNICASA ON,UNICASA Industria de Moveis SA,BRUCASACNOR1,BRL,UCAS3
350,brazil,Alupar Invest Unit,Alupar Investimento SA Unit,BRALUPCDAM15,BRL,ALUP11
351,brazil,Anima ON,Anima ON,BRANIMACNOR6,BRL,ANIM3
352,brazil,BBSEGURIDADE ON NM,BB Seguridade Participacoes SA,BRBBSEACNOR5,BRL,BBSE3
353,brazil,Biosev ON,Biosev ON,BRBSEVACNOR3,BRL,BSEV3
354,brazil,CPFL RENOVAVON NM,Cpfl Renovav ON,BRCPREACNOR5,BRL,CPRE3
355,brazil,CVC BRASIL ON NM,Cvc Brasil ON,BRCVCBACNOR1,BRL,CVCB3
356,brazil,LINX ON NM,Linx ON,BRLINXACNOR0,BRL,LINX3
357,brazil,Ser Educa ON,Ser Educa ON,BRSEERACNOR5,BRL,SEER3
358,brazil,Smiles Fidelidade,Smiles Fidelidade SA,BRSMLSACNOR1,BRL,SMLS3
359,brazil,Tupy ON,Tupy ON,BRTUPYACNOR1,BRL,TUPY3
360,brazil,Senior Solution,Senior Solution SA,BRSQIAACNOR6,BRL,SQIA3
361,brazil,Biomm On,Biomm On,BRBIOMACNOR2,BRL,BIOM3
362,brazil,KLABIN S/A UNT N2,Klabin Unt,BRKLBNCDAM18,BRL,KLBN11
363,brazil,Nutriplant,Nutriplant,BRNUTRACNOR0,BRL,NUTR3
364,brazil,Banco da Amazonia SA ON,Banco da Amazonia SA ON,BRBAZAACNOR0,BRL,BAZA3
365,brazil,CSHG Brasil Shopping,CSHG Brasil Shopping,BRHGBSCTF000,BRL,HGBS11
366,brazil,CSHG JHSF Prime Offices,CSHG JHSF Prime Offices,BRHGJHCTF006,BRL,HGPO11
367,brazil,Mercantil do Brasil,Mercantil do Brasil,BRMBRFCTF004,BRL,MBRF11
368,brazil,Tecnosolo Engenharia SA ON,Tecnosolo Engenharia SA ON,BRTCNOACNOR5,BRL,TCNO3
369,brazil,FII ABC IMOB,FII ABC IMOB,BRABCPCTF000,BRL,ABCP11
370,brazil,Fdo Inv Imob Rio Bravo Renda Educacional,Fdo Inv Imob Rio Bravo Renda Educacional,BRRBEDCTF006,BRL,RBED11
371,brazil,FII BB PRGII,FII BB PRGII,BRBBPOCTF003,BRL,BBPO11
372,brazil,FII BB CORP,FII BB CORP,BRBBRCCTF004,BRL,BBRC11
373,brazil,FII C JARDIM,FII C JARDIM,BRBBVJCTF001,BRL,BBVJ11
374,brazil,FII ABSOLUTO,FII ABSOLUTO,BRBPFFCTF002,BRL,BPFF11
375,brazil,FII BC FUND,FII BC FUND,BRBRCRCTF000,BRL,BRCR11
376,brazil,FII C TEXTIL,FII C TEXTIL,BRCTXTCTF014,BRL,CTXT11
377,brazil,FII CX TRX,FII CX TRX,BRCXTLCTF003,BRL,CXTL11
378,brazil,FII EUROPAR,FII EUROPAR,BREUROCTF011,BRL,EURO11
379,brazil,FII Rio Bravo Renda Corporativa,FII Rio Bravo Renda Corporativa,BRFFCICTF005,BRL,RCRB11
380,brazil,FII GEN SHOP,FII GEN SHOP,BRFIGSCTF009,BRL,FIGS11
381,brazil,FII FATORFIX,FII FATORFIX,BRFIXXCTF004,BRL,FIXX11
382,brazil,FII S F LIMA,FII S F LIMA,BRFLMACTF009,BRL,FLMA11
383,brazil,FII A BRANCA,FII A BRANCA,BRFPABCTF011,BRL,FPAB11
384,brazil,FII GWI RI,FII GWI RI,BRHMOCCTF005,BRL,HMOC11
385,brazil,FII CSHG CRI,FII CSHG CRI,BRHGCRCTF000,BRL,HGCR11
386,brazil,FII CSHG LOG,FII CSHG LOG,BRHGLGCTF004,BRL,HGLG11
387,brazil,FII HG REAL,FII HG REAL,BRHGRECTF006,BRL,HGRE11
388,brazil,FII JS REAL,FII JS REAL,BRJSRECTF007,BRL,JSRE11
389,brazil,FII KINEA RI,FII KINEA RI,BRKNCRCTF000,BRL,KNCR11
390,brazil,FII KII REAL,FII KII REAL,BRKNRECTF006,BRL,KNRE11
391,brazil,FII KINEA,FII KINEA,BRKNRICTF007,BRL,KNRI11
392,brazil,FII MAXI REN,FII MAXI REN,BRMXRFCTF008,BRL,MXRF11
393,brazil,FII THE ONE,FII THE ONE,BRONEFCTF003,BRL,ONEF11
394,brazil,FII D PEDRO,FII D PEDRO,BRPQDPCTF004,BRL,PQDP11
395,brazil,FII P VARGAS,FII P VARGAS,BRPRSVCTF008,BRL,PRSV11
396,brazil,FII JHSF FBV,FII JHSF FBV,BRRBBVCTF004,BRL,RBBV11
397,brazil,FII RIOBRCIB,FII RIOBRCIB,BRRBCBCTF004,BRL,RBCB11
398,brazil,FII RB GSB I,FII RB GSB I,BRRBGSCTF009,BRL,RBGS11
399,brazil,FII RB II,FII RB II,BRRBRDCTF008,BRL,RBRD11
400,brazil,FII RIOBCRI2,FII RIOBCRI2,BRRBVOCTF007,BRL,RBVO11
401,brazil,FII RD ESCRI,FII RD ESCRI,BRRDESCTF000,BRL,RDES11
402,brazil,FII BB R PAP,FII BB R PAP,BRRNDPCTF007,BRL,RNDP11
403,brazil,FII RIONEGRO,FII RIONEGRO,BRRNGOCTF003,BRL,RNGO11
404,brazil,FII SANT AGE,FII SANT AGE,BRSAAGCTF007,BRL,SAAG11
405,brazil,FII SDI LOG,FII SDI LOG,BRSDILCTF004,BRL,SDIL11
406,brazil,FII HIGIENOP,FII HIGIENOP,BRSHPHCTF008,BRL,SHPH11
407,brazil,FII SP DOWNT,FII SP DOWNT,BRSPTWCTF002,BRL,SPTW11
408,brazil,FII TBOFFICE,FII TBOFFICE,BRTBOFCTF006,BRL,TBOF11
409,brazil,FII TRX LOG,FII TRX LOG,BRTRXLCTF001,BRL,TRXL11
410,brazil,FII OLIMPIA,FII OLIMPIA,BRVLOLCTF009,BRL,VLOL11
411,brazil,FII FATOR VE,FII FATOR VE,BRVRTACTF008,BRL,VRTA11
412,brazil,FII XP MACAE,FII XP MACAE,BRXPCMCTF009,BRL,XPCM11
413,brazil,FII TRXE COR,FII TRXE COR,BRXTEDCTF006,BRL,XTED11
414,brazil,SANTANDER BRON,Banco Santander SA B3,BRSANBACNOR8,BRL,SANB3
415,brazil,SOMOS EDU S/A ON,Somos Educacao SA,BRSEDUACNOR1,BRL,SEDU3
416,brazil,Fras Le SA,Fras Le SA,BRFRASACNOR0,BRL,FRAS3
417,brazil,Duke Energy Intl Geracao Para,Duke Energy Intl Geracao Para,BRGEPAACNPR9,BRL,GEPA4
418,brazil,Ouro Fino Saude Animal Particip,Ouro Fino Saude Animal Particip,BROFSAACNOR7,BRL,OFSA3
419,brazil,Cosan Logistica SA,Cosan Logistica SA,BRRLOGACNOR4,BRL,RLOG3
420,brazil,Tec Toy SA,Tec Toy SA,BRTOYBACNOR4,BRL,TOYB3
421,brazil,Apple Inc BDR,Apple Inc BDR,BRAAPLBDR004,BRL,AAPL34
422,brazil,Abbott Laboratories BDR,Abbott Laboratories BDR,BRABTTBDR007,BRL,ABTT34
423,brazil,Amgen Inc BDR,Amgen Inc BDR,BRAMGNBDR004,BRL,AMGN34
424,brazil,Amazon.com Inc BDR,Amazon.com Inc BDR,BRAMZOBDR002,BRL,AMZO34
425,brazil,ArcelorMittal BDR,ArcelorMittal BDR,BRARMTBDR008,BRL,ARMT34
426,brazil,ATT Inc BDR,AT&T Inc BDR,BRATTBBDR007,BRL,ATTB34
427,brazil,American Express Co BDR,American Express Co BDR,BRAXPBBDR007,BRL,AXPB34
428,brazil,Berkshire Hathaway BDR,Berkshire Hathaway Inc BDR,BRBERKBDR002,BRL,BERK34
429,brazil,Bank of America Corp BDR,Bank of America Corp BDR,BRBOACBDR004,BRL,BOAC34
430,brazil,Caterpillar Inc BDR,Caterpillar Inc BDR,BRCATPBDR003,BRL,CATP34
431,brazil,Comcast Corp BDR,Comcast Corp BDR,BRCMCSBDR008,BRL,CMCS34
432,brazil,The Coca Cola Co BDR,The Coca-Cola Co BDR,BRCOCABDR002,BRL,COCA34
433,brazil,Cisco Systems Inc BDR,Cisco Systems Inc BDR,BRCSCOBDR004,BRL,CSCO34
434,brazil,Walt Disney Co BDR,Walt Disney Co BDR,BRDISBBDR006,BRL,DISB34
435,brazil,Exxon Mobil Corp BDR,Exxon Mobil Corp BDR,BREXXOBDR006,BRL,EXXO34
436,brazil,Ford Motor Co BDR,Ford Motor Co BDR,BRFDMOBDR008,BRL,FDMO34
437,brazil,General Electric Co BDR,General Electric Co BDR,BRGEOOBDR000,BRL,GEOO34
438,brazil,Goldman Sachs Group BDR,Goldman Sachs Group BDR,BRGSGIBDR008,BRL,GSGI34
439,brazil,Halliburton Co BDR,Halliburton Co BDR,BRHALIBDR004,BRL,HALI34
440,brazil,Home Depot Inc BDR,Home Depot Inc BDR,BRHOMEBDR002,BRL,HOME34
441,brazil,Hewlett Packard Co BDR,Hewlett-Packard Co BDR,BRHPQBBDR006,BRL,HPQB34
442,brazil,Intel Corp BDR,Intel Corp BDR,BRITLCBDR005,BRL,ITLC34
443,brazil,Johnson Johnson BDR,Johnson & Johnson BDR,BRJNJBBDR002,BRL,JNJB34
444,brazil,JPMorgan Chase Co BDR,JPMorgan Chase & Co BDR,BRJPMCBDR009,BRL,JPMC34
445,brazil,Lockheed Martin Corp BDR,Lockheed Martin Corp BDR,BRLMTBBDR009,BRL,LMTB34
446,brazil,3M Co BDR,3M Co BDR,BRMMMCBDR000,BRL,MMMC34
447,brazil,Merck Co Inc BDR,Merck & Co Inc BDR,BRMRCKBDR003,BRL,MRCK34
448,brazil,MasterCard Inc BDR,MasterCard Inc BDR,BRMSCDBDR006,BRL,MSCD34
449,brazil,Microsoft Corp BDR,Microsoft Corp BDR,BRMSFTBDR005,BRL,MSFT34
450,brazil,Nike Inc BDR,Nike Inc BDR,BRNIKEBDR006,BRL,NIKE34
451,brazil,Oracle Corp BDR,Oracle Corp BDR,BRORCLBDR007,BRL,ORCL34
452,brazil,Pfizer Inc BDR,Pfizer Inc BDR,BRPFIZBDR006,BRL,PFIZ34
453,brazil,Procter Gamble Co BDR,Procter & Gamble Co BDR,BRPGCOBDR001,BRL,PGCO34
454,brazil,Starbucks Corp BDR,Starbucks Corp BDR,BRSBUBBDR005,BRL,SBUB34
455,brazil,Verizon Communications BDR,Verizon Communications Inc BDR,BRVERZBDR008,BRL,VERZ34
456,brazil,Visa Inc BDR,Visa Inc BDR,BRVISABDR000,BRL,VISA34
457,brazil,Wal Mart Stores Inc BDR,Wal Mart Stores Inc BDR,BRWALMBDR005,BRL,WALM34
458,brazil,Wells Fargo Co BDR,Wells Fargo & Co BDR,BRWFCOBDR009,BRL,WFCO34
459,brazil,FPC Par Corretora De Seguros,FPC Par Corretora De Seguros S/A,BRWIZSACNOR1,BRL,WIZS3
460,brazil,Boeing Co BDR,Boeing Co BDR,BRBOEIBDR003,BRL,BOEI34
461,brazil,Chevron Corp BDR,Chevron Corp BDR,BRCHVXBDR008,BRL,CHVX34
462,brazil,ConocoPhillips DRC,ConocoPhillips DRC,BRCOPHBDR009,BRL,COPH34
463,brazil,Citigroup Inc BDR,Citigroup Inc BDR,BRCTGPBDR000,BRL,CTGP34
464,brazil,Facebook Inc BDR,Facebook Inc BDR,BRFBOKBDR006,BRL,FBOK34
465,brazil,International Business Machines BDR,International Business Machines BDR,BRIBMBBDR003,BRL,IBMB34
466,brazil,Eli Lilly and Co BDR,Eli Lilly and Co BDR,BRLILYBDR006,BRL,LILY34
467,brazil,McDonalds Corp BDR,McDonalds Corp BDR,BRMCDCBDR000,BRL,MCDC34
468,brazil,Fundo Investimento Imobil Merito,Fundo Investimento Imobil Merito,BRMFIICTF008,BRL,MFII11
469,brazil,Morgan Stanley Bank AG,Morgan Stanley Bank AG,BRMSBRBDR008,BRL,MSBR34
470,brazil,Netflix Inc DRC,Netflix Inc DRC,BRNFLXBDR000,BRL,NFLX34
471,brazil,PepsiCo Inc BDR,PepsiCo Inc BDR,BRPEPBBDR005,BRL,PEPB34
472,brazil,Schlumberger AG,Schlumberger AG,BRSLBGBDR003,BRL,SLBG34
473,brazil,United Parcel Service Inc,United Parcel Service Inc,BRUPSSBDR009,BRL,UPSS34
474,brazil,U.S. Bancorp DRC,U.S. Bancorp DRC,BRUSBCBDR003,BRL,USBC34
475,brazil,Guararapes Confeccoes ON,Guararapes Confeccoes SA,BRGUARACNOR4,BRL,GUAR3
476,brazil,Accenture PLC BDR,Accenture PLC,BRACNBBDR006,BRL,ACNB34
477,brazil,Bank of New York Mellon Corp BDR,Bank of New York Mellon Corp,BRBONYBDR001,BRL,BONY34
478,brazil,Danaher Corp BDR,Danaher Corp,BRDHERBDR004,BRL,DHER34
479,brazil,Gradiente Electronica SA,Gradiente Electronica SA,BRIGBRACNOR7,BRL,IGBR3
480,brazil,Kimberly Clark Corp BDR,Kimberly Clark Corp,BRKMBBBDR009,BRL,KMBB34
481,brazil,Metlife Inc BDR,Metlife Inc,BRMETBBDR004,BRL,METB34
482,brazil,Telecomunicacoes Brasileira SA Pref,Telecomunicacoes Brasileiras SA Telebras Pref,BRTELBACNPR9,BRL,TELB4
483,brazil,Target Corp BDR,Target Corp,BRTGTBBDR004,BRL,TGTB34
484,brazil,Whirlpool SA,Whirlpool SA,BRWHRLACNOR5,BRL,WHRL3
485,brazil,Avon Products Inc BDR,Avon Products Inc BDR,BRAVONBDR009,BRL,AVON34
486,brazil,Bristol Myers Squibb Company BDR,Bristol-Myers Squibb Company BDR,BRBMYBBDR000,BRL,BMYB34
487,brazil,Colgate Palmolive Co BDR,Colgate-Palmolive Co BDR,BRCOLGBDR000,BRL,COLG34
488,brazil,Coty Inc BDR,Coty Inc BDR,BRCOTYBDR006,BRL,COTY34
489,brazil,eBay Inc BDR,eBay Inc BDR,BREBAYBDR009,BRL,EBAY34
490,brazil,Freeport Mcmoran Copper Gold Inc,Freeport Mcmoran Copper Gold Inc BD,BRFCXOBDR007,BRL,FCXO34
491,brazil,FedEx Corp BDR,FedEx Corp BDR,BRFDXBBDR002,BRL,FDXB34
492,brazil,General Dynamics Corp BDR,General Dynamics Corp BDR,BRGDBRBDR002,BRL,GDBR34
493,brazil,The Hershey Company BDR,The Hershey Company BDR,BRHSHYBDR001,BRL,HSHY34
494,brazil,Mondelez International Inc BDR,Mondelez International Inc BDR,BRMDLZBDR002,BRL,MDLZ34
495,brazil,The Mosaic Company BDR,The Mosaic Company BDR,BRMOSCBDR003,BRL,MOSC34
496,brazil,Qualcomm Inc BDR,Qualcomm Inc BDR,BRQCOMBDR007,BRL,QCOM34
497,brazil,Texas Instruments Inc BDR,Texas Instruments Inc BDR,BRTEXABDR003,BRL,TEXA34
498,brazil,Tiffany Co BDR,Tiffany Co BDR,BRTIFFBDR000,BRL,TIFF34
499,brazil,United Technologies Corp BDR,United Technologies Corp BDR,BRUTECBDR005,BRL,UTEC34
500,brazil,The Western Union Company BDR,The Western Union Company BDR,BRWUNIBDR007,BRL,WUNI34
501,brazil,Xerox Corp BDR,Xerox Corp BDR,BRXRXBBDR005,BRL,XRXB34
502,brazil,Schulz SA,Schulz SA,BRSHULACNPR4,BRL,SHUL4
503,brazil,Atom Participacoes,Atom Participacoes SA em Recuperacao Judicial,BRATOMACNOR1,BRL,ATOM3
504,brazil,Kraft Heinz DRC,Kraft Heinz Co DRC,BRKHCBBDR007,BRL,KHCB34
505,brazil,AES TIETE E UNT N2,AES Tiete Energia SA,BRTIETCDAM15,BRL,TIET11
506,brazil,Companhia de Saneamento,Companhia de Saneamento do Parana Sanepar,BRSAPRACNPR6,BRL,SAPR4
507,brazil,Financeira Alfa,Financeira Alfa SA CFI,BRCRIVACNPR1,BRL,CRIV4
508,brazil,Refinaria de Petroleos,Refinaria de Petroleos de Manguinhos SA,BRRPMGACNOR9,BRL,RPMG3
509,brazil,BANRISUL ON N1,Banco do Estado do Rio Grande do Sul SA,BRBRSRACNOR3,BRL,BRSR3
510,brazil,FII Domo,FII Domo,BRDOMCCTF004,BRL,DOMC11
511,brazil,Energisa,Energisa SA,BRENGICDAM16,BRL,ENGI11
512,brazil,Sansuy,Sansuy SA Industria de Plasticos,BRSNSYACNPA5,BRL,SNSY5
513,brazil,Ogx Petroleo e Gas,Ogx Petroleo e Gas SA em Recuperacao Judicial,BRDMMOACNOR0,BRL,DMMO3
514,brazil,BancoC Brasil,Banco ABC Brasil SA Pref,BRABCBR15PR9,BRL,ABCB10
515,brazil,GAEC Educacao,GAEC Educacao SA,BRANIMTNO008,BRL,ANIM3T
516,brazil,Azevedo & Travassos Pref,Azevedo & Travassos SA Pref,BRAZEVACNPR7,BRL,AZEV4
517,brazil,Bahema,Bahema SA,BRBAHIACNOR1,BRL,BAHI3
518,brazil,Baumer Pref,Baumer SA Pref,BRBALMACNPR2,BRL,BALM4
519,brazil,Excelsior Alimentos Pref,Excelsior Alimentos SA pref,BRBAUHACNPR3,BRL,BAUH4
520,brazil,Bardella Pref,Bardella SA Industrias Mecanicas Pref,BRBDLLACNPR8,BRL,BDLL4
521,brazil,Banestes,Banestes SA Banco do Estado do Espirito Santo,BRBEESACNOR9,BRL,BEES3
522,brazil,Banestes Pref,Banestes SA Banco do Estado do Espirito Santo Pref,BRBEESACNPR6,BRL,BEES4
523,brazil,Banese Pref,Banco do Estado de Sergipe SA Pref,BRBGIPACNPR8,BRL,BGIP4
524,brazil,Mercantil do Brasil,Banco Mercantil do Brasil SA,BRBMEBACNOR8,BRL,BMEB3
525,brazil,Mercantil do Brasil Pref,Banco Mercantil do Brasil SA Pref,BRBMEBACNPR5,BRL,BMEB4
526,brazil,Mercantil de Investimentos,Banco Mercantil de Investimentos SA,BRBMINACNOR4,BRL,BMIN3
527,brazil,Mercantil de Investimentos Pref,Banco Mercantil de Investimentos SA Pref,BRBMINACNPR1,BRL,BMIN4
528,brazil,Bicicletas Monark,Bicicletas Monark SA,BRBMKSACNOR9,BRL,BMKS3
529,brazil,BNB,Banco do Nordeste do Brasil SA,BRBNBRACNOR8,BRL,BNBR3
530,brazil,Bombril,Bombril SA,BRBOBRACNPR3,BRL,BOBR4
531,brazil,Banco Alfa,Banco Alfa de Investimento SA,BRBRIVACNOR6,BRL,BRIV3
532,brazil,Banco Alfa Pref,Banco Alfa de Investimento SA Pref,BRBRIVACNPR3,BRL,BRIV4
533,brazil,BRB Pref,BRB Banco de Brasilia SA Pref,BRBSLIACNPR2,BRL,BSLI4
534,brazil,Battistella Administracao,Battistella Administracao e Participacoes SA,BRBTTLACNOR0,BRL,BTTL3
535,brazil,Ampla,Ampla Energia e Servicos SA,BRCBEEACNOR3,BRL,CBEE3
536,brazil,Coelba,Companhia de Eletricidade do Estado da Bahia Coelba,BRCEEBACNOR3,BRL,CEEB3
537,brazil,Coelba Pref,Companhia de Eletricidade do Estado da Bahia Coelba Pref,BRCEEBACNPA6,BRL,CEEB5
538,brazil,CELPA,Centrais Eletricas do Para SA CELPA,BRCELPACNOR8,BRL,CELP3
539,brazil,CELPA Pref,Centrais Eletricas do Para SA CELPA Pref,BRCELPACNPA1,BRL,CELP5
540,brazil,Celpe Pref,Companhia Energetica de Pernambuco Celpe Pref,BRCEPEACNPA6,BRL,CEPE5
541,brazil,Comgas,Companhia de Gas de Sao Paulo Comgas,BRCGASACNOR0,BRL,CGAS3
542,brazil,CPFL Renovaveis,CPFL Energias Renovaveis SA,BRCPRETNO007,BRL,CPRE3T
543,brazil,Financeira Alfa ORD,Financeira Alfa SA CFI ORD,BRCRIVACNOR4,BRL,CRIV3
544,brazil,Cristal Pigmentos do Brasil Pref A,Cristal Pigmentos do Brasil SA Pref A,BRCRPGACNPA3,BRL,CRPG5
545,brazil,Cristal Pigmentos do Brasil Pref B,Cristal Pigmentos do Brasil SA Pref B,BRCRPGACNPB1,BRL,CRPG6
546,brazil,Cosern,Companhia Energetica do Rio Grande do Norte Cosern,BRCSRNACNOR0,BRL,CSRN3
547,brazil,Karsten Pref,Karsten SA Pref,BRCTKAACNPR7,BRL,CTKA4
548,brazil,COTEMINAS,Companhia de Tecidos Norte de Minas COTEMINAS,BRCTNMACNOR9,BRL,CTNM3
549,brazil,Santanense,Companhia Tecidos Santanense,BRCTSAACNOR3,BRL,CTSA3
550,brazil,Santanense Pref,Companhia Tecidos Santanense Pref,BRCTSAACNPR0,BRL,CTSA4
551,brazil,CVC Viagens,CVC Brasil Operadora e Agencia de Viagens SA,BRCVCBTNO003,BRL,CVCB3T
552,brazil,Dohler Pref,Dohler SA Pref,BRDOHLACNPR9,BRL,DOHL4
553,brazil,Dtcom,Dtcom Direct to Company SA,BRDTCYACNOR5,BRL,DTCY3
554,brazil,Electro Aco Altona Pref,Electro Aco Altona SA,BREALTACNPR1,BRL,EALT4
555,brazil,Elektro Pref,Elektro Eletricidade e Servicos SA,BREKTRACNPR7,BRL,EKTR4
556,brazil,Elekeiroz,Elekeiroz SA,BRELEKACNOR5,BRL,ELEK3
557,brazil,EMAE Pref,EMAE Empresa Metropolitana de Aguas e Energia SA,BREMAEACNPR1,BRL,EMAE4
558,brazil,Energisa ORD,Energisa SA ORD,BRENGIACNOR0,BRL,ENGI3
559,brazil,Energisa MT,Energisa Mato Grosso Distribuidora de Energia SA,BRENMTACNOR5,BRL,ENMT3
560,brazil,Brinquedos Estrela,Manufatura de Brinquedos Estrela SA,BRESTRACNPR0,BRL,ESTR4
561,brazil,Ferbasa,Companhia de Ferro Ligas da Bahia Ferbasa,BRFESAACNOR8,BRL,FESA3
562,brazil,Fundo de Investimento da Amazonia,Fundo de Investimento da Amazonia,BRFNAMCTF013,BRL,FNAM11
563,brazil,Fdo Inv Setorial FL E Ref Fiset FL Ref,Fdo Inv Setorial FL E Ref Fiset FL Ref,BRFSRFCTF010,BRL,FSRF11
564,brazil,GPC Participacoes,GPC Participacoes SA em Recuperacao Judicial,BRGPCPACNOR4,BRL,GPCP3
565,brazil,Haga Pref,Haga SA Industria e Comercio Pref,BRHAGAACNPR4,BRL,HAGA4
566,brazil,Habitasul Pref,Companhia Habitasul de Participacoes,BRHBTSACNPA3,BRL,HBTS5
567,brazil,Hercules Pref,Hercules SA Fabrica De Talheres,BRHETAACNPR9,BRL,HETA4
568,brazil,Hoteis Othon,Hoteis Othon SA,BRHOOTACNPR9,BRL,HOOT4
569,brazil,BI&P,Banco Indusval SA,BRIDVLACNOR5,BRL,IDVL3
570,brazil,Industrias JBDuarte,Industrias JB Duarte SA,BRJBDUACNOR6,BRL,JBDU3
571,brazil,Industrias JBDuarte Pref,Industrias JB Duarte SA Pref,BRJBDUACNPR3,BRL,JBDU4
